text;setting;entrance;exit;business;delivery;modifier;location;unknown;play;year
Маша тихо насвистывает песню.;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(Глядя в окно.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
Пауза.;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(Соленому).;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(Входя в гостиную.);0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(Садится у пианино.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(Тихо наигрывает.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(входя из залы в гостиную с Чебутыкиным).;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(читает на ходу газету).;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(Записывает в книжку.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(Соленому.);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(целуя ей обе руки, нежно).;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(нежно).;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(Смеется.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(Вынимает из кармана флакон с духами и опрыскивает себе грудь, руки.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(смеется).;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(Вынимает из кармана другую газету.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
Слышно, как стучат в пол из нижнего этажа.;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;chekhov-tri-sestry;1901
(Торопливо уходит, расчесывая бороду.);0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(Встает и напевает тихо.);0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
Маша, напевая, надевает шляпу.;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(Целует Ирину.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(Смеясь сквозь слезы.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(недовольная).;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(со слезами).;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
Пауза.;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(Ольге, сердито).;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
Входят Анфиса и Ферапонт с тортом.;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(Ирине.);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(Принимает торт.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(громче).;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(Уходит с Ферапонтом.);0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
Входит Чебутыкин, за ним солдат с серебряным самоваром. гул изумления и недовольства.;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(закрывает лицо руками).;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(Уходит в залу к столу.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(смеется).;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(Ирине.);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(сквозь слезы, сердито).;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(Денщику.);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(Дразнит.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
Денщик уносит самовар в залу.;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(проходя через гостиную).;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(Уходя.);0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
Входит Вершинин.;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(Маше и Ирине).;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(весело).;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(Маше.);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(Кричит в залу.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
Ольга входит из залы в гостиную.;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;chekhov-tri-sestry;1901
Обе смеются от радости.;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(Живо.);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(смеется).;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(Сквозь слезы.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(Сквозь слезы.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
Пауза.;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
Все глядят на него.;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
Неловкое молчание.;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
Пауза.;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(тонким голосом.);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(Садится на другое место.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(тонким голосом).;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(Вершинину).;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(Встает.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
За сценой игра на скрипке.;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;chekhov-tri-sestry;1901
(В боковую дверь.);0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;chekhov-tri-sestry;1901
Входит Андрей.;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(Утирает вспотевшее лицо.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(Показывает рамочку.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(глядя на рамочку и не зная, что сказать).;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
Андрей машет рукой и отходит.;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
Маша и Ирина берут его под руки и со смехом ведут назад.;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(аплодируя).;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(подходит сзади к Андрею и берет его обеими руками за талию).;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(Хохочет. он все время с газетой.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(Утирает лицо.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(Смеется.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(Смеется.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(снимает шляпу).;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(со вздохом).;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
Андрея нет, он незаметно ушел.;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(встает).;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(Оглядываясь.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(Потирает руки.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
Пауза.;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(ходит по сцене).;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
Входит Кулыгин в форменном фраке.;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(подходит к Ирине).;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(Подает книжку.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(Вершинину.);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(Ирине.);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(Целует Машу).;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(смеется).;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(Собирается уйти.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(кланяется).;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(Уходит с Ольгой в залу.);0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(Берет Машу за талию, смеясь.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(огорченный).;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(Сердито.);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(Отходит.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(Смотрит на стенные часы, потом на свои.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
За сценой игра на скрипке.;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;chekhov-tri-sestry;1901
(Уходит в залу к столу.);0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;chekhov-tri-sestry;1901
(кладет газету в карман, причесывает бороду).;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(Чебутыкину строго).;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(Нетерпеливо.);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(Сердито, но так, чтобы не слышал муж.);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(Идет в залу.);0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(идет к ней).;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(проходя в залу).;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(весело).;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(Пьет.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(Ольге.);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
В гостиной остаются только Ирина и Тузенбах.;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(нетерпеливо).;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(за сценой).;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;chekhov-tri-sestry;1901
(Входит и идет к столу.);0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
Пауза.;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(не слушая).;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(Быстро вытирает лицо, улыбается.);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
Наталия Ивановна входит. она в розовом платье, с зеленым поясом.;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(Мельком глядится в зеркало, поправляется.);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(Увидев Ирину.);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(Целует крепко и продолжительно.);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(входя в гостиную).;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
Целуются.;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(Вполголоса испуганно.);0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;chekhov-tri-sestry;1901
(плачущим голосом).;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;chekhov-tri-sestry;1901
(Идет за Ольгой в залу.);0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;chekhov-tri-sestry;1901
В зале садятся завтракать. в гостиной ни души.;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;chekhov-tri-sestry;1901
(стучит вилкой по тарелке).;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(плачущим голосом).;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;chekhov-tri-sestry;1901
(Смеется.);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(сердито).;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;chekhov-tri-sestry;1901
Федотик и Родэ входят с большой корзиной цветов.;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(громко и картавя).;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;chekhov-tri-sestry;1901
(Снимает фотографию.);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(Снимает другую фотографию.);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
Берут корзину и идут в залу, где их встречают с шумом.;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;chekhov-tri-sestry;1901
(громко).;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;chekhov-tri-sestry;1901
(Снимая фотографию.);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(Вынимает из кармана волчок.);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(Плаксиво.);0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;chekhov-tri-sestry;1901
(громко).;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;chekhov-tri-sestry;1901
Смех.;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
Смех.;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
Громкий смех. Наташа выбегает из залы в гостиную, за ней Андрей.;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(Закрывает лицо руками.);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(Оглядывается.);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
Поцелуй.;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
Два офицера входят и, увидев целующуюся пару, останавливаются в изумлении.;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
Занавес;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;chekhov-tri-sestry;1901
Декорация первого акта.;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
Восемь часов вечера. За сценой на улице едва слышно играют на гармонике. Нет огня.;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
Входит Наталья Ивановна в капоте, со свечой. она идет и останавливается у двери, которая ведет в комнату Андрея.;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(Идет, отворяет другую дверь и, заглянув в нее, затворяет.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(входит с книгой в руке).;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(Ставит свечу.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(взглянув на часы).;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(Вздыхает.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(нерешительно).;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(Идет.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(Останавливается.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
Пауза.;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(зевает).;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
Наташа уходит. Андрей, нагнувшись к забытой ею свече, читает книгу. Входит Ферапонт. он в старом трепаном пальто, с поднятым воротником, уши повязаны.;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(Подает книгу и пакет.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(громче).;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(Думая, что Андрей спрашивает его о чем-то.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(Рассматривая книгу.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
Пауза.;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
Пауза.;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(Читает книгу.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(после паузы).;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
Пауза.;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
Ферапонт уходит.;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(Читая.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
Пауза.;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
Звонок.;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(Потягивается и не спеша уходит к себе.);0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
За сценой поет нянька, укачивая ребенка. Входят Маша и Вершинин. Пока они потом беседуют, горничная зажигает лампу и свечи.;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
Пауза.;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(взглянув на часы).;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
Пауза.;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(Целует руку.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
Пауза.;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(Целует руку.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(садится на другой стул).;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(тихо смеясь).;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(Вполголоса.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(Закрывает лицо руками.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
Ирина и Тузенбах входят через залу.;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(Увидев Машу и Вершинина, радостно.);0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(Маше.);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(садится в кресло).;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(с улыбкой).;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
Пауза.;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(Насвистывает.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
Стук в пол.;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(Тузенбаху.);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
Тузенбах стучит в пол.;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(равнодушно).;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(Смеется.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
Чебутыкин, только что вставший с постели, – он отдыхал после обеда, – входит в залу и причесывает бороду, потом садится там за стол и вынимает из кармана газету.;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;chekhov-tri-sestry;1901
(смеется).;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(смеется).;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
Все смеются. пауза.;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
Ирина идет и садится за стол.;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
Ирина раскладывает пасьянс.;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(подумав).;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
Маша тихо смеется.;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
Пауза.;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
Федотик и Родэ показываются в зале. они садятся и напевают тихо, наигрывая на гитаре.;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(всплеснув руками и смеясь).;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
Маша тихо смеется.;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(Показывая ей палец.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
(Вершинину.);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
Пауза.;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
Пауза.;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-tri-sestry;1901
